content,image,image_lowquality,images,images_lowquality,images_description,video,username,author,created_at
Bài tập về SVD và ứng dụng vào nén và khử nhiễu ảnh,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/357719943_609316371311085_3511362456829029362_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=100&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=eKwHygKWLDAAX9ZOpkQ&_nc_ht=scontent-ord5-2.xx&oh=00_AfCkwHCU2Rq_dvgBieFUlOhTRZz0nLXIc7wGm-XFZpvJyg&oe=64A81C93&manual_redirect=1,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/357719943_609316371311085_3511362456829029362_n.jpg?stp=cp0_dst-jpg_e15_p75x225_q65&_nc_cat=100&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=eKwHygKWLDAAX9ZOpkQ&_nc_ht=scontent-ord5-2.xx&oh=00_AfCoStCRTp50hzThyF2vWncPjZ6Fq8S4KOXwYQmh3AKTgA&oe=64A81C93,"['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/357719943_609316371311085_3511362456829029362_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=100&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=eKwHygKWLDAAX9ZOpkQ&_nc_ht=scontent-ord5-2.xx&oh=00_AfCkwHCU2Rq_dvgBieFUlOhTRZz0nLXIc7wGm-XFZpvJyg&oe=64A81C93&manual_redirect=1', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/357722767_609316391311083_1733113286675798436_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=102&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=mpwVHxAyiFgAX9KLtHR&_nc_ht=scontent-ord5-2.xx&oh=00_AfDzC2jF-825S8o7ejS9Qbu9SZBwzI7s96G9Jr7m5r0NSg&oe=64A9BAC7&manual_redirect=1', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/357725579_609316431311079_2472271525297157557_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=108&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=eanOSsFPu3sAX-LSLNo&_nc_ht=scontent-ord5-1.xx&oh=00_AfD0p3fxqnRMWPBySctUzyAEq7sSJV6jH8g9kKjjJZzOmw&oe=64A95683&manual_redirect=1', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/357711514_609316481311074_5478216557965320467_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=110&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=gPzYH9PifX8AX-Rdc_h&_nc_ht=scontent-ord5-2.xx&oh=00_AfAzqqkBCYlzT0qcLSf6KAOC0H88l39EkjgyOR4aeV4Wpg&oe=64A867DD&manual_redirect=1', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/357533948_609316491311073_6248895929508426288_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=108&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=nJARSOhmD_4AX-LtcNI&_nc_ht=scontent-ord5-1.xx&oh=00_AfC729vqeTXJ3AEfiX17NmWfhtgETeUH7ODXYUzjpW50xQ&oe=64AA0782&manual_redirect=1', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/357721008_609316527977736_6219008381835567192_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=101&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=CNTLJj8FatkAX_H8HLx&_nc_oc=AQnabR056q0EmNiUqKyPp6wP6FcFYKcIZfkJ8FNUMEy3l2kYKwhGKF-ii4_DNGXlGNM&_nc_ht=scontent-ord5-1.xx&oh=00_AfBCNMw8JBqh_RX7KIAxxNzjwE0ID6-v3BKavt93PzuimQ&oe=64A84547&manual_redirect=1', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/357721019_609316591311063_7200867183491128561_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=104&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=mvO4Uzag5jgAX8GLO2P&_nc_ht=scontent-ord5-2.xx&oh=00_AfAKDxDJmXiL5PoK5y6xJfU1xfy4u9KORPGDMMVAG8DzBw&oe=64A8206B&manual_redirect=1', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/358094355_609316601311062_8882658261950434655_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=102&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=ZKg_FX398ZoAX9yjO_p&_nc_ht=scontent-ord5-2.xx&oh=00_AfDzHwn2TuJv0MKm5_lL4Uy2IdTME4zBeZpNQf6zu-Uz0Q&oe=64A8EED1&manual_redirect=1']","['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/357719943_609316371311085_3511362456829029362_n.jpg?stp=cp0_dst-jpg_e15_p75x225_q65&_nc_cat=100&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=eKwHygKWLDAAX9ZOpkQ&_nc_ht=scontent-ord5-2.xx&oh=00_AfCoStCRTp50hzThyF2vWncPjZ6Fq8S4KOXwYQmh3AKTgA&oe=64A81C93', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/357722767_609316391311083_1733113286675798436_n.jpg?stp=cp0_dst-jpg_e15_p75x225_q65&_nc_cat=102&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=mpwVHxAyiFgAX9KLtHR&_nc_ht=scontent-ord5-2.xx&oh=00_AfAyGs9QJ_vlF28ropb-qrnQpGUBLg1SOvaJPQ9OJ_aPKg&oe=64A9BAC7', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/357725579_609316431311079_2472271525297157557_n.jpg?stp=cp0_dst-jpg_e15_p110x80_q65&_nc_cat=108&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=eanOSsFPu3sAX-LSLNo&_nc_ht=scontent-ord5-1.xx&oh=00_AfCfKG2Dj9tiFWZGzKiduWiDAPRmVAoz6vqKwW8F45g-XQ&oe=64A95683', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/357711514_609316481311074_5478216557965320467_n.jpg?stp=cp0_dst-jpg_e15_p110x80_q65&_nc_cat=110&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=gPzYH9PifX8AX-Rdc_h&_nc_ht=scontent-ord5-2.xx&oh=00_AfCkr9b-F14W2NqbUDpKanEEcrSFnd57EVQKR8kJXabdwg&oe=64A867DD', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/357533948_609316491311073_6248895929508426288_n.jpg?stp=cp0_dst-jpg_e15_p110x80_q65&_nc_cat=108&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=nJARSOhmD_4AX-LtcNI&_nc_ht=scontent-ord5-1.xx&oh=00_AfD-TpcCPKtw9G5LubK2GN1b2KGQ39c4ip3h835FEf8W4w&oe=64AA0782']","[""Có thể là đồ họa về văn bản cho biết 'VIET NAM COURSE 2023 Module 2 25th Final Project Giới thiệu project: hệ SVD project tổng hiên dụng nhv ực xử tập: Singular module Value (SVD) Cũng như numpy. acbạ đượct hiểu project thực ảnh: image compression image denoising. Decomposition sánh vàn sắp trước Hình đường bằng heo lượng trước bằng tương eigenvalue vuông kích không, đường héolà Thu được trong Sau trận ăng thức kích từng det(C) a(ei hf) b(di- gf)- c(dh eg) lược trên, hoàn compute_ dụng viện numpy:'"", 'Có thể là hình ảnh về văn bản', ""Có thể là hình ảnh về văn bản cho biết 'AI VIETNAM aivietnam.edu.vn function cv2.cvtColor()) def chuyển ảnh xám (không ratio): code here ************** Question quả của đoạn code gì: 0.7152 image (gray _image)) a) 6015657 ratio_for_grayscale) 7015657 c) 8015657 d) 9015657 Hoàn def code return result matrix1, matrix2): tìm cosine similarity giữa ma trận: Question quả của đoạn code sau đây ([[1,2,2] gì: [-2,1,-3]]) 4,-4]]) result compute_ cosine similarity(A,B) a)1.57 b)0.57 c)2.57 3'"", 'Có thể là hình ảnh về văn bản', 'Có thể là hình ảnh về văn bản', 'Có thể là hình ảnh về văn bản cho biết \'AI VIETNAM 30.5% 40.5% aivietnam.edu.vn Project Ứng dụng SVD (2392, hiện thực Image Denoising project denosing Cho toán được bước chính toán image thuật function sau jpg"") #Convert _image, (300, ,300)) grayscale [0.2126, 0.7152, 0.0722] grayscale ratio_for_grayscale) png grayscale image, 25) #Perforn png image denois Hoàn image png"", denoise_ image) function addNoiseToImage() để thêm nhiểu vào Gaussian noise input image addNoiseToImage(image ean = grayscale: #uncomment the following three lines codes or another project ""noise .random normal( stddev, image hp) 6\'', 'Có thể là hình ảnh về văn bản cho biết \'AI VIETNAM np >0 uint8) aivietnam.edu.vn around(noise), 0) ""noise npy"") .add(image, noise) Question Kết quả của đoạn code đây gì: patches import 0.7152, noise_image addNoiseToImage ratio for vg_noise image) [0] gray image. shape shape[1]) shape[1]) 76.73 Hoàn erform_ grayscale thêm def denoise() sử dụng image tính chát của SVD để giảm image, Calculate (u), your thrd): here sigma values S_cleaned your here threshold your\'', 'Có thể là hình ảnh về văn bản cho biết \'AI VIETNAM return img_ denoised Question aivietnam.edu.vn Kết quả của code #Read đây (300,300) denois addNoiseTolmage(gray_imag ratio 25) or_grayscale) perform_ image denoise gray_ image, sigma_ threshold) image, image) 17.85 18.85 Question Kết quả của đoạn code colori đây gì: 300,300)) .2126, 0.7152, threshold ratio_for_grayscale) 0, =compute print( ""similarity"" gma_threshold) .7899 .8899\'']",,AI VIET NAM,64a4e00235de73389c5bfcb8,2023-07-04 01:27:26
"Bạn Hoàng (học viên AIO2022) mới nhận được 2 học bổng Thạc sĩ từ Hàn (1 học bổng đã xong hết thủ tục - 1 học bổng ngừng lại)

- Thú vị là trước khi học AIO, bạn Hoàng tập trung vào kinh doanh và đang có nguồnXem thêm thu tốt và ổn định

- Không hiểu sao sau một thời gian tham gia AIO, bạn muốn đi du học và tập trung học full-time về AI; và hiện bạn đã đạt được mục tiêu của mình

- AI VIETNAM tự hào về Hoàng. Chúc Hoàng học thật tốt và đạt được nhiều thành tích trong nghiên cứu",,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/357376537_608699641372758_4080670649894534037_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=106&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=5LgT03WR8sAAX_86tQa&_nc_ht=scontent-ord5-1.xx&oh=00_AfB11w7AuiZuDi7CvtmPU2VL9eWD1HVa3mdvZ3KDddBaqg&oe=64A94BF3,[],['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/357376537_608699641372758_4080670649894534037_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=106&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=5LgT03WR8sAAX_86tQa&_nc_ht=scontent-ord5-1.xx&oh=00_AfB11w7AuiZuDi7CvtmPU2VL9eWD1HVa3mdvZ3KDddBaqg&oe=64A94BF3'],[],,AI VIET NAM,64a4e00235de73389c5bfcb8,2023-07-03 02:43:03
"Thử thử xíu anh em, khỏi động bàn phím !

Đề cho rằng:

Cho đoạn code và kết quả như hình đính kèm

- Các bạn hãy giải thích ý nghĩa từ dòng 5 đến dòng 12.
- Đặc biệt, giải thích kỹ tại sao cần chuyển quaXem thêm kiểu float, với thông tin cho trước là kiểu dữ liệu của các giá trị trong img là uint8 (lưu giá trị nguyên từ 0 đến 255)

- Và tại sao cần dùng hàm clip (dựa vào tính chất của ảnh)

Comment phía dưới anh em nhé!",,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/357479232_608678434708212_2157354898151565096_n.jpg?stp=cp0_dst-jpg_e15_q65_s320x320&_nc_cat=107&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=O_BSlHBgyYcAX_8feng&tn=cQQkfqYPhH-SXiC6&_nc_ht=scontent-ord5-2.xx&oh=00_AfDj7J8L4lQic1SSPux06ornKQTHtQFdBjTtIhydni_FCw&oe=64A8A3C7,[],['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/357479232_608678434708212_2157354898151565096_n.jpg?stp=cp0_dst-jpg_e15_q65_s320x320&_nc_cat=107&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=O_BSlHBgyYcAX_8feng&tn=cQQkfqYPhH-SXiC6&_nc_ht=scontent-ord5-2.xx&oh=00_AfDj7J8L4lQic1SSPux06ornKQTHtQFdBjTtIhydni_FCw&oe=64A8A3C7'],[],,AI VIET NAM,64a4e00235de73389c5bfcb8,2023-07-03 01:45:19
Buổi thực hành về Đại số tuyến tính và ứng dụng,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/357705640_608022931440429_380403026309336904_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=110&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=fhEte0Xd9uUAX82v4cD&_nc_ht=scontent-ord5-2.xx&oh=00_AfARbODhvwt49q0oIQZw87Fpt-91lMrCHBT4AKOIifiXPg&oe=64A8EB00&manual_redirect=1,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/357705640_608022931440429_380403026309336904_n.jpg?stp=cp0_dst-jpg_e15_q65_s280x280&_nc_cat=110&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=fhEte0Xd9uUAX82v4cD&_nc_ht=scontent-ord5-2.xx&oh=00_AfBnTXQfi5gdCaHhEw5SPiUfOv9vNyTvsuL5z4Ay1VObZQ&oe=64A8EB00,"['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/357705640_608022931440429_380403026309336904_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=110&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=fhEte0Xd9uUAX82v4cD&_nc_ht=scontent-ord5-2.xx&oh=00_AfARbODhvwt49q0oIQZw87Fpt-91lMrCHBT4AKOIifiXPg&oe=64A8EB00&manual_redirect=1', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/357724063_608022971440425_4965134032624043647_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=108&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=iJklS7_sNbcAX-qwYyk&_nc_ht=scontent-ord5-1.xx&oh=00_AfA0YnkBIYafOz2d8E4RNRW8w5BQ8Qr8MPLHSIdFsBpgIA&oe=64A885FC&manual_redirect=1', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/357476418_608022934773762_8185527511911689314_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=103&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=nCcifaj4kf8AX9UM4nF&_nc_ht=scontent-ord5-2.xx&oh=00_AfCuLWEvgWQqqnASeDoc-p2vO_lZum-nR8cV6dAuMSJqOQ&oe=64A9554B&manual_redirect=1', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/357688815_608023011440421_3258945801538729007_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=103&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=NcxtgyZOquQAX-Th4F9&tn=cQQkfqYPhH-SXiC6&_nc_ht=scontent-ord5-2.xx&oh=00_AfCFI0vCfk1hSdx6--IgPK_95j4heBTbmZ5RApJv3NHAYA&oe=64A9746F&manual_redirect=1', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/357149108_608023051440417_7377884774226043504_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=103&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=7MoedvMC9uUAX8jQfMC&_nc_ht=scontent-ord5-2.xx&oh=00_AfDVTn5GPqD_flUGwmBCoZB-gfs-TEDonBNmcs3oxzzqgw&oe=64A9FC4D&manual_redirect=1', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/357709530_608023091440413_1850831912660427216_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=109&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=B099tHTZ1qUAX-sY2of&_nc_oc=AQknAdstUXlel2REesb96xBWMIVlbpAVWk4-3aStIOGdqojcaxq1Cb0F9AhPGJ7OMb4&tn=cQQkfqYPhH-SXiC6&_nc_ht=scontent-ord5-1.xx&oh=00_AfAlArl56CqEojMF0IPIu3JfepsLdfq5uYqjBWlcunpBUw&oe=64A8CFD1&manual_redirect=1', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/357684999_608023118107077_8349645503374651072_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=100&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=zTxsnsQxJisAX8Zk5rt&_nc_ht=scontent-ord5-2.xx&oh=00_AfC539VTDaUhSkOJMNb5nNXfn3kHB8t7ay-npbCJ2BLUUQ&oe=64A9E7F7&manual_redirect=1', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/357717382_608023154773740_8613540791259727465_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=107&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=AhrMMyN7JJ0AX9azXqL&_nc_ht=scontent-ord5-2.xx&oh=00_AfA2YzPy03BoaLyl2H05xl_sPEP5viokX8sbOG8J-oOitA&oe=64A92975&manual_redirect=1']","['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/357705640_608022931440429_380403026309336904_n.jpg?stp=cp0_dst-jpg_e15_q65_s280x280&_nc_cat=110&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=fhEte0Xd9uUAX82v4cD&_nc_ht=scontent-ord5-2.xx&oh=00_AfBnTXQfi5gdCaHhEw5SPiUfOv9vNyTvsuL5z4Ay1VObZQ&oe=64A8EB00', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/357724063_608022971440425_4965134032624043647_n.jpg?stp=cp0_dst-jpg_e15_q65_s280x280&_nc_cat=108&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=iJklS7_sNbcAX-qwYyk&_nc_ht=scontent-ord5-1.xx&oh=00_AfA9m2bpvagyzUsqGa0gKEDVWHjk1-otlJm-PuzV3YzRiw&oe=64A885FC', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/357476418_608022934773762_8185527511911689314_n.jpg?stp=cp0_dst-jpg_e15_q65_s206x206&_nc_cat=103&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=nCcifaj4kf8AX9UM4nF&_nc_ht=scontent-ord5-2.xx&oh=00_AfAOQ-yQ08u6hiD0wFQYhQHory3NKUiq3eFTjNo4KsPsBw&oe=64A9554B', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/357688815_608023011440421_3258945801538729007_n.jpg?stp=cp0_dst-jpg_e15_q65_s206x206&_nc_cat=103&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=NcxtgyZOquQAX-Th4F9&tn=cQQkfqYPhH-SXiC6&_nc_ht=scontent-ord5-2.xx&oh=00_AfDA5ajEVXck3HeG8mial9JH9LR9Yi5XOVFs9I3g3lmC5w&oe=64A9746F', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/357149108_608023051440417_7377884774226043504_n.jpg?stp=cp0_dst-jpg_e15_q65_s206x206&_nc_cat=103&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=7MoedvMC9uUAX8jQfMC&_nc_ht=scontent-ord5-2.xx&oh=00_AfBQBKSLjZd-plgdsmfMduxk86CoATA0wcSmZF3P3eyBgQ&oe=64A9FC4D']","[""Có thể là đồ họa về văn bản cho biết 'AI VIETNAM All-in-One Course Linear Algebra and Applications Year2023 Year 2023 Vinh Dinh Nguyen PhD in Computer Science'"", ""Có thể là hình ảnh về văn bản cho biết 'REVIEW Angle ፀ close to 0 -Cos(ፀ) close Similar vectors Angle θ close to 90 Cos(ፀ) close Orthogonal vectors -Angle ፀ close to 180 Cos(ፀ) close to -1 Opposite vectors'"", ""Có thể là hình vẽ ngẫu hứng về văn bản cho biết 'Vector: Behind the Scene'"", ""Có thể là hình vẽ ngẫu hứng về văn bản cho biết 'Why vector? Wind Wind ropello Example plane flying along, pointing North, but there wind coming from the North- West. If you watched the plane from the ground it would seem to be slipping sideways a little.'"", ""Có thể là đồ họa về bản thiết kế và văn bản cho biết 'Why vector? Wind Wind mopelao Wind Propellor Airplane Airplane Example: A plane is flying along, pointing North, but there wind coming from the North- West. If you watched the plane from the ground it would seem to be slipping sideways little.'"", ""Có thể là đồ họa về văn bản cho biết 'a=AB head B tail What vector? This is a vector direction magnitude A vector has magnitude size) and direction The length of the line shows its arrowhead points in the direction. a magnitude and the a+b b+a a+b We can add two vectors by joining them head-to-tail a it doesn't matter which order we add them, we get the same result'"", ""Có thể là hình vẽ ngẫu hứng về bản đồ và văn bản cho biết 'Vector VS Scalar From tail fa vector origin Vector Dี To head ofa vector end MagnitudeD -E'"", 'Có thể là đồ họa về văn bản']",,AI VIET NAM,64a4e00235de73389c5bfcb8,2023-07-02 00:48:00
"Chúc mừng bạn Cường (AIO2022) đã nhận học bổng Master tại Deakin University (Deakin). Điều mà ad thấy thú vị nhất là bạn xuất phát từ khác chuyên ngành (Kỹ Sư Công Nghiệp), duyên đến với team AIO2022 và bắtXem thêm đầu hành trình 1 năm học AI, giờ bạn đã gặt kết quả rất ngọt!

Chúc mừng em nhé Cường. Chúc em chặng đường phía trước thật nhiều thành công em nhé!

Những case khác chuyên ngành mà gặt được kết quả tốt khi học AI tới hiện tại ad được biết không phải là hiếm nữa. Nên việc mình học thật nghiêm túc, rồi mọi thứ sẽ ổn thôi!

Post này mong rằng tạo thêm nhiều động lực để anh chị em mình cố gắng và đừng nản nhé!",https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/357045808_607421438167245_7216906146660690379_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=101&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=lW2iVd82q60AX8K_2c3&_nc_ht=scontent-ord5-1.xx&oh=00_AfDN5TMwqQWCxDk7fHJJ3k4E2DSfpEViPnI6PoVbD1NaOg&oe=64A9BCBE&manual_redirect=1,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/357045808_607421438167245_7216906146660690379_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=101&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=lW2iVd82q60AX8K_2c3&_nc_ht=scontent-ord5-1.xx&oh=00_AfBx34QmGED8sVenjJhvh5PA85Sm7yd-KbDyDd_4SE18ng&oe=64A9BCBE,['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/357045808_607421438167245_7216906146660690379_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=101&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=lW2iVd82q60AX8K_2c3&_nc_ht=scontent-ord5-1.xx&oh=00_AfDN5TMwqQWCxDk7fHJJ3k4E2DSfpEViPnI6PoVbD1NaOg&oe=64A9BCBE&manual_redirect=1'],['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/357045808_607421438167245_7216906146660690379_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=101&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=lW2iVd82q60AX8K_2c3&_nc_ht=scontent-ord5-1.xx&oh=00_AfBx34QmGED8sVenjJhvh5PA85Sm7yd-KbDyDd_4SE18ng&oe=64A9BCBE'],['May be an image of ticket stub and text'],,AI VIET NAM,64a4e00235de73389c5bfcb8,2023-07-01 02:11:29
